DateTime,Temp_C,Intensity,IrradianceEst
12/19/18 13:00,17.189,"5,166.70",167.25667
12/19/18 13:05,14.23,"24,800.20",561.89002
12/19/18 13:10,11.431,"30,311.30",672.66313
12/19/18 13:15,8.481,"16,533.40",395.72734
12/19/18 13:20,7.28,"18,600.10",437.26801
12/19/18 13:25,6.674,"3,788.90",139.56289
12/19/18 13:30,7.682,"2,927.80",122.25478
12/19/18 13:35,8.68,"3,961.10",143.02411
12/19/18 13:40,9.472,"28,933.50",644.96935
12/19/18 13:45,11.625,"18,600.10",437.26801
12/19/18 13:50,12.98,"187,379.00",3829.7239
12/19/18 13:55,14.325,"110,223.00",2278.8883
12/19/18 14:00,13.846,"28,933.50",644.96935
12/19/18 14:05,16.427,"17,222.30",409.57423
12/19/18 14:10,11.722,"187,379.00",3829.7239
12/19/18 14:15,12.401,"121,245.20",2500.43452
12/19/18 14:20,13.558,"143,289.80",2943.53098
12/19/18 14:25,16.141,"209,423.60",4272.82036
12/19/18 14:30,17.665,"198,401.30",4051.27213
12/19/18 14:35,18.045,"198,401.30",4051.27213
12/19/18 14:40,18.236,"198,401.30",4051.27213
12/19/18 14:45,17.855,"159,823.30",3275.85433
12/19/18 14:50,16.523,"159,823.30",3275.85433
12/19/18 14:55,14.804,"143,289.80",2943.53098
12/19/18 15:00,15.187,"170,845.60",3497.40256
12/19/18 15:05,15.76,"137,778.70",2832.75787
12/19/18 15:10,16.903,"165,334.40",3386.62744
12/19/18 15:15,15.664,"11,711.20",298.80112
12/19/18 15:20,10.748,"68,889.30",1448.08093
12/19/18 15:25,8.779,"88,178.40",1835.79184
12/19/18 15:30,6.775,"6,200.00",188.026
12/19/18 15:35,5.347,"6,544.50",194.95045
12/19/18 15:40,5.037,"6,544.50",194.95045
12/19/18 15:45,4.623,"6,544.50",194.95045
12/19/18 15:50,4.207,"4,650.00",156.871
12/19/18 15:55,3.788,"3,272.20",129.17722
12/19/18 16:00,3.367,"1,722.20",98.02222
12/19/18 16:05,3.261,"2,583.40",115.33234
12/19/18 16:10,3.049,"1,463.90",92.83039
12/19/18 16:15,2.837,"1,377.80",91.09978
12/19/18 16:20,2.943,419.8,71.84398
12/19/18 16:25,2.943,96.9,65.35369
12/19/18 16:30,2.73,32.3,64.05523
12/19/18 16:35,2.195,0,63.406
12/19/18 16:40,3.472,0,63.406
12/19/18 16:45,4.207,0,63.406
12/19/18 16:50,5.037,0,63.406
12/19/18 16:55,5.757,0,63.406
12/19/18 17:00,6.775,0,63.406
12/19/18 17:05,8.282,0,63.406
12/19/18 17:10,9.965,0,63.406
12/19/18 17:15,11.625,0,63.406
12/19/18 17:20,13.173,0,63.406
12/19/18 17:25,14.325,0,63.406
12/19/18 17:30,15.091,0,63.406
12/19/18 17:35,15.473,0,63.406
12/19/18 17:40,15.569,0,63.406
12/19/18 17:45,15.569,0,63.406
12/19/18 17:50,15.473,0,63.406
12/19/18 17:55,15.378,0,63.406
12/19/18 18:00,14.613,0,63.406
12/19/18 18:05,14.038,0,63.406
12/19/18 18:10,13.75,0,63.406
12/19/18 18:15,13.558,0,63.406
12/19/18 18:20,13.365,0,63.406
12/19/18 18:25,13.269,0,63.406
12/19/18 18:30,13.173,0,63.406
12/19/18 18:35,13.173,0,63.406
12/19/18 18:40,13.076,0,63.406
12/19/18 18:45,13.076,0,63.406
12/19/18 18:50,13.076,0,63.406
12/19/18 18:55,12.98,0,63.406
12/19/18 19:00,12.98,0,63.406
12/19/18 19:05,12.98,0,63.406
12/19/18 19:10,13.269,32.3,64.05523
12/19/18 19:15,15.282,21.5,63.83815
12/19/18 19:20,16.523,32.3,64.05523
12/19/18 19:25,17.189,32.3,64.05523
12/19/18 19:30,17.665,32.3,64.05523
12/19/18 19:35,17.95,21.5,63.83815
12/19/18 19:40,18.14,21.5,63.83815
12/19/18 19:45,18.236,21.5,63.83815
12/19/18 19:50,18.521,21.5,63.83815
12/19/18 19:55,18.806,32.3,64.05523
12/19/18 20:00,19.092,32.3,64.05523
12/19/18 20:05,19.187,21.5,63.83815
12/19/18 20:10,19.092,32.3,64.05523
12/19/18 20:15,18.996,10.8,63.62308
12/19/18 20:20,18.996,21.5,63.83815
12/19/18 20:25,19.092,43.1,64.27231
12/19/18 20:30,19.377,43.1,64.27231
12/19/18 20:35,19.567,53.8,64.48738
12/19/18 20:40,19.567,53.8,64.48738
12/19/18 20:45,19.567,53.8,64.48738
12/19/18 20:50,19.377,53.8,64.48738
12/19/18 20:55,19.282,53.8,64.48738
12/19/18 21:00,19.282,64.6,64.70446
12/19/18 21:05,19.187,53.8,64.48738
12/19/18 21:10,19.282,53.8,64.48738
12/19/18 21:15,19.377,43.1,64.27231
12/19/18 21:20,19.472,53.8,64.48738
12/19/18 21:25,19.377,53.8,64.48738
12/19/18 21:30,19.282,64.6,64.70446
12/19/18 21:35,19.187,53.8,64.48738
12/19/18 21:40,19.092,53.8,64.48738
12/19/18 21:45,18.996,64.6,64.70446
12/19/18 21:50,19.092,0,63.406
12/19/18 21:55,19.187,0,63.406
12/19/18 22:00,19.472,0,63.406
12/19/18 22:05,19.472,0,63.406
12/19/18 22:10,19.377,0,63.406
12/19/18 22:15,19.282,0,63.406
12/19/18 22:20,19.187,64.6,64.70446
12/19/18 22:25,19.092,43.1,64.27231
12/19/18 22:30,19.187,53.8,64.48738
12/19/18 22:35,19.377,53.8,64.48738
12/19/18 22:40,19.567,53.8,64.48738
12/19/18 22:45,19.472,0,63.406
12/19/18 22:50,19.377,0,63.406
12/19/18 22:55,19.282,0,63.406
12/19/18 23:00,19.187,0,63.406
12/19/18 23:05,19.187,0,63.406
12/19/18 23:10,19.282,0,63.406
12/19/18 23:15,19.472,0,63.406
12/19/18 23:20,19.567,0,63.406
12/19/18 23:25,19.567,0,63.406
12/19/18 23:30,19.472,0,63.406
12/19/18 23:35,19.282,0,63.406
12/19/18 23:40,19.187,0,63.406
12/19/18 23:45,19.187,0,63.406
12/19/18 23:50,19.377,0,63.406
12/19/18 23:55,19.567,0,63.406
12/20/18 0:00,19.567,0,63.406
12/20/18 0:05,19.567,0,63.406
12/20/18 0:10,19.472,0,63.406
12/20/18 0:15,19.282,0,63.406
12/20/18 0:20,19.282,0,63.406
12/20/18 0:25,19.377,0,63.406
12/20/18 0:30,19.472,0,63.406
12/20/18 0:35,19.662,0,63.406
12/20/18 0:40,19.567,0,63.406
12/20/18 0:45,19.472,0,63.406
12/20/18 0:50,19.377,0,63.406
12/20/18 0:55,19.282,0,63.406
12/20/18 1:00,19.282,0,63.406
12/20/18 1:05,19.377,0,63.406
12/20/18 1:10,19.567,0,63.406
12/20/18 1:15,19.758,0,63.406
12/20/18 1:20,19.662,0,63.406
12/20/18 1:25,19.567,0,63.406
12/20/18 1:30,19.472,0,63.406
12/20/18 1:35,19.282,0,63.406
12/20/18 1:40,19.377,0,63.406
12/20/18 1:45,19.472,0,63.406
12/20/18 1:50,19.662,0,63.406
12/20/18 1:55,19.662,0,63.406
12/20/18 2:00,19.567,0,63.406
12/20/18 2:05,19.472,0,63.406
12/20/18 2:10,19.377,0,63.406
12/20/18 2:15,19.282,0,63.406
12/20/18 2:20,19.377,0,63.406
12/20/18 2:25,19.567,0,63.406
12/20/18 2:30,19.662,0,63.406
12/20/18 2:35,19.662,0,63.406
12/20/18 2:40,19.567,0,63.406
12/20/18 2:45,19.377,0,63.406
12/20/18 2:50,19.282,0,63.406
12/20/18 2:55,19.377,0,63.406
12/20/18 3:00,19.472,0,63.406
12/20/18 3:05,19.567,0,63.406
12/20/18 3:10,19.662,0,63.406
12/20/18 3:15,19.567,0,63.406
12/20/18 3:20,19.472,0,63.406
12/20/18 3:25,19.377,0,63.406
12/20/18 3:30,19.282,0,63.406
12/20/18 3:35,19.377,0,63.406
12/20/18 3:40,19.567,0,63.406
12/20/18 3:45,19.662,0,63.406
12/20/18 3:50,19.662,0,63.406
12/20/18 3:55,19.567,0,63.406
12/20/18 4:00,19.567,0,63.406
12/20/18 4:05,19.472,0,63.406
12/20/18 4:10,19.472,0,63.406
12/20/18 4:15,19.567,0,63.406
12/20/18 4:20,19.662,0,63.406
12/20/18 4:25,19.758,0,63.406
12/20/18 4:30,19.662,0,63.406
12/20/18 4:35,19.567,0,63.406
12/20/18 4:40,19.472,0,63.406
12/20/18 4:45,19.377,64.6,64.70446
12/20/18 4:50,19.472,53.8,64.48738
12/20/18 4:55,19.567,53.8,64.48738
12/20/18 5:00,19.758,43.1,64.27231
12/20/18 5:05,19.758,53.8,64.48738
12/20/18 5:10,19.662,53.8,64.48738
12/20/18 5:15,19.567,53.8,64.48738
12/20/18 5:20,19.472,53.8,64.48738
12/20/18 5:25,19.472,53.8,64.48738
12/20/18 5:30,19.662,53.8,64.48738
12/20/18 5:35,19.853,53.8,64.48738
12/20/18 5:40,19.853,53.8,64.48738
12/20/18 5:45,19.758,43.1,64.27231
12/20/18 5:50,19.662,53.8,64.48738
12/20/18 5:55,19.567,43.1,64.27231
12/20/18 6:00,19.567,53.8,64.48738
12/20/18 6:05,19.662,43.1,64.27231
12/20/18 6:10,19.758,53.8,64.48738
12/20/18 6:15,19.948,64.6,64.70446
12/20/18 6:20,19.948,53.8,64.48738
12/20/18 6:25,19.853,64.6,64.70446
12/20/18 6:30,19.758,64.6,64.70446
12/20/18 6:35,19.662,53.8,64.48738
12/20/18 6:40,19.758,53.8,64.48738
12/20/18 6:45,19.853,53.8,64.48738
12/20/18 6:50,20.043,64.6,64.70446
12/20/18 6:55,20.043,53.8,64.48738
12/20/18 7:00,19.948,43.1,64.27231
12/20/18 7:05,19.853,64.6,64.70446
12/20/18 7:10,19.758,43.1,64.27231
12/20/18 7:15,19.662,64.6,64.70446
12/20/18 7:20,19.567,53.8,64.48738
12/20/18 7:25,19.662,53.8,64.48738
12/20/18 7:30,19.758,64.6,64.70446
12/20/18 7:35,19.948,53.8,64.48738
12/20/18 7:40,19.948,64.6,64.70446
12/20/18 7:45,19.853,64.6,64.70446
12/20/18 7:50,19.758,64.6,64.70446
12/20/18 7:55,19.662,53.8,64.48738
12/20/18 8:00,19.567,0,63.406
12/20/18 8:05,18.806,0,63.406
12/20/18 8:10,14.23,0,63.406
12/20/18 8:15,12.207,0,63.406
12/20/18 8:20,12.207,0,63.406
12/20/18 8:25,12.69,0,63.406
12/20/18 8:30,13.461,0,63.406
12/20/18 8:35,13.654,0,63.406
12/20/18 8:40,13.461,0,63.406
12/20/18 8:45,13.654,0,63.406
12/20/18 8:50,13.942,0,63.406
12/20/18 8:55,14.134,742.7,78.33427
12/20/18 9:00,12.594,290.6,69.24706
12/20/18 9:05,13.942,290.6,69.24706
12/20/18 9:10,15.951,376.7,70.97767
12/20/18 9:15,17.57,441.3,72.27613
12/20/18 9:20,19.282,366,70.7626
12/20/18 9:25,20.71,344.4,70.32844
12/20/18 9:30,21.76,355.2,70.54552
12/20/18 9:35,22.333,355.2,70.54552
12/20/18 9:40,22.812,376.7,70.97767
12/20/18 9:45,23.004,376.7,70.97767
12/20/18 9:50,23.1,355.2,70.54552
12/20/18 9:55,23.004,376.7,70.97767
12/20/18 10:00,22.908,376.7,70.97767
12/20/18 10:05,22.812,366,70.7626
12/20/18 10:10,22.717,376.7,70.97767
12/20/18 10:15,22.621,376.7,70.97767
12/20/18 10:20,22.525,344.4,70.32844
12/20/18 10:25,22.429,376.7,70.97767
12/20/18 10:30,22.333,366,70.7626
12/20/18 10:35,22.238,376.7,70.97767
12/20/18 10:40,22.333,430.6,72.06106
12/20/18 10:45,22.333,441.3,72.27613
12/20/18 10:50,22.333,452.1,72.49321
12/20/18 10:55,22.333,430.6,72.06106
12/20/18 11:00,22.333,441.3,72.27613
12/20/18 11:05,22.429,204.5,67.51645
12/20/18 11:10,22.333,290.6,69.24706
12/20/18 11:15,22.429,"88,178.40",1835.79184
12/20/18 11:20,18.521,0,63.406
12/20/18 11:25,18.236,0,63.406
12/20/18 11:30,18.14,0,63.406
12/20/18 11:35,17.76,0,63.406
12/20/18 11:40,17.475,0,63.406
12/20/18 11:45,17.57,0,63.406
12/20/18 11:50,17.57,0,63.406
12/20/18 11:55,17.665,0,63.406
12/20/18 12:00,16.999,"7,233.40",208.79734
12/20/18 12:05,15.855,0,63.406
12/20/18 12:10,15.951,0,63.406
12/20/18 12:15,16.046,0,63.406
12/20/18 12:20,16.237,0,63.406
12/20/18 12:25,16.332,0,63.406
12/20/18 12:30,16.523,0,63.406
12/20/18 12:35,16.618,0,63.406
12/20/18 12:40,16.713,0,63.406
12/20/18 12:45,16.808,0,63.406
12/20/18 12:50,16.903,0,63.406
12/20/18 12:55,16.999,0,63.406
12/20/18 13:00,17.094,0,63.406
12/20/18 13:05,17.284,0,63.406
12/20/18 13:10,17.284,0,63.406
12/20/18 13:15,17.379,0,63.406
12/20/18 13:20,17.475,0,63.406
12/20/18 13:25,17.475,0,63.406
12/20/18 13:30,17.475,0,63.406
12/20/18 13:35,17.57,0,63.406
12/20/18 13:40,17.57,0,63.406
12/20/18 13:45,17.57,0,63.406
12/20/18 13:50,17.665,0,63.406
12/20/18 13:55,17.665,0,63.406
12/20/18 14:00,17.665,0,63.406
12/20/18 14:05,17.76,0,63.406
12/20/18 14:10,17.76,0,63.406
12/20/18 14:15,17.76,0,63.406
12/20/18 14:20,17.76,0,63.406
12/20/18 14:25,17.665,"5,338.90",170.71789
12/20/18 14:30,14.804,"8,611.20",236.49112
12/20/18 14:35,12.883,"7,577.80",215.71978
12/20/18 14:40,11.334,"5,166.70",167.25667
12/20/18 14:45,10.455,"4,994.50",163.79545
12/20/18 14:50,9.866,"4,994.50",163.79545
12/20/18 14:55,9.373,"3,272.20",129.17722
12/20/18 15:00,9.077,"1,722.20",98.02222
12/20/18 15:05,8.68,"4,822.30",160.33423
12/20/18 15:10,8.182,"1,894.50",101.48545
12/20/18 15:15,7.782,64.6,64.70446
12/20/18 15:20,7.582,53.8,64.48738
12/20/18 15:25,7.381,75.3,64.91953
12/20/18 15:30,7.179,10.8,63.62308
12/20/18 15:35,7.079,10.8,63.62308
12/20/18 15:40,6.978,452.1,72.49321
12/20/18 15:45,6.978,236.8,68.16568
12/20/18 15:50,7.179,53.8,64.48738
12/20/18 15:55,6.674,"2,411.10",111.86911
12/20/18 16:00,6.37,"1,302.40",89.58424
12/20/18 16:05,6.471,86.1,65.13661
12/20/18 16:10,6.573,43.1,64.27231
12/20/18 16:15,6.573,21.5,63.83815
12/20/18 16:20,6.573,10.8,63.62308
12/20/18 16:25,6.573,0,63.406
12/20/18 16:30,6.573,0,63.406
12/20/18 16:35,6.573,0,63.406
12/20/18 16:40,6.573,0,63.406
12/20/18 16:45,6.573,0,63.406
12/20/18 16:50,6.573,0,63.406
12/20/18 16:55,6.573,0,63.406
12/20/18 17:00,6.573,0,63.406
12/20/18 17:05,6.573,0,63.406
12/20/18 17:10,6.674,0,63.406
12/20/18 17:15,6.674,0,63.406
12/20/18 17:20,6.674,0,63.406
12/20/18 17:25,6.674,0,63.406
12/20/18 17:30,6.674,0,63.406
12/20/18 17:35,6.674,0,63.406
12/20/18 17:40,6.674,0,63.406
12/20/18 17:45,6.674,0,63.406
12/20/18 17:50,6.674,0,63.406
12/20/18 17:55,6.674,0,63.406
12/20/18 18:00,6.674,0,63.406
12/20/18 18:05,6.573,0,63.406
12/20/18 18:10,6.573,0,63.406
12/20/18 18:15,6.573,0,63.406
12/20/18 18:20,6.573,0,63.406
12/20/18 18:25,6.471,0,63.406
12/20/18 18:30,6.471,0,63.406
12/20/18 18:35,6.573,0,63.406
12/20/18 18:40,6.573,0,63.406
12/20/18 18:45,6.573,0,63.406
12/20/18 18:50,6.573,0,63.406
12/20/18 18:55,6.573,0,63.406
12/20/18 19:00,6.573,0,63.406
12/20/18 19:05,6.573,0,63.406
12/20/18 19:10,6.573,0,63.406
12/20/18 19:15,6.573,0,63.406
12/20/18 19:20,6.471,0,63.406
12/20/18 19:25,6.471,0,63.406
12/20/18 19:30,6.471,0,63.406
12/20/18 19:35,6.471,0,63.406
12/20/18 19:40,6.471,0,63.406
12/20/18 19:45,6.573,0,63.406
12/20/18 19:50,6.471,0,63.406
12/20/18 19:55,6.471,0,63.406
12/20/18 20:00,6.471,0,63.406
12/20/18 20:05,6.471,0,63.406
12/20/18 20:10,6.471,0,63.406
12/20/18 20:15,6.471,0,63.406
12/20/18 20:20,6.471,0,63.406
12/20/18 20:25,6.471,0,63.406
12/20/18 20:30,6.471,0,63.406
12/20/18 20:35,6.471,0,63.406
12/20/18 20:40,6.573,0,63.406
12/20/18 20:45,6.573,0,63.406
12/20/18 20:50,6.573,0,63.406
12/20/18 20:55,6.573,0,63.406
12/20/18 21:00,6.573,0,63.406
12/20/18 21:05,6.573,0,63.406
12/20/18 21:10,6.573,0,63.406
12/20/18 21:15,6.573,0,63.406
12/20/18 21:20,6.573,0,63.406
12/20/18 21:25,6.573,0,63.406
12/20/18 21:30,6.573,0,63.406
12/20/18 21:35,6.573,0,63.406
12/20/18 21:40,6.573,0,63.406
12/20/18 21:45,6.573,0,63.406
12/20/18 21:50,6.573,0,63.406
12/20/18 21:55,6.573,0,63.406
12/20/18 22:00,6.573,0,63.406
12/20/18 22:05,6.573,0,63.406
12/20/18 22:10,6.573,0,63.406
12/20/18 22:15,6.573,0,63.406
12/20/18 22:20,6.573,0,63.406
12/20/18 22:25,6.573,0,63.406
12/20/18 22:30,6.471,0,63.406
12/20/18 22:35,6.471,0,63.406
12/20/18 22:40,6.471,0,63.406
12/20/18 22:45,6.471,0,63.406
12/20/18 22:50,6.471,0,63.406
12/20/18 22:55,6.471,0,63.406
12/20/18 23:00,6.471,0,63.406
12/20/18 23:05,6.471,0,63.406
12/20/18 23:10,6.471,0,63.406
12/20/18 23:15,6.471,0,63.406
12/20/18 23:20,6.471,0,63.406
12/20/18 23:25,6.471,0,63.406
12/20/18 23:30,6.573,0,63.406
12/20/18 23:35,6.573,0,63.406
12/20/18 23:40,6.573,0,63.406
12/20/18 23:45,6.573,0,63.406
12/20/18 23:50,6.573,0,63.406
12/20/18 23:55,6.573,0,63.406
12/21/18 0:00,6.573,0,63.406
12/21/18 0:05,6.573,0,63.406
12/21/18 0:10,6.573,0,63.406
12/21/18 0:15,6.573,0,63.406
12/21/18 0:20,6.573,0,63.406
12/21/18 0:25,6.573,0,63.406
12/21/18 0:30,6.573,0,63.406
12/21/18 0:35,6.573,0,63.406
12/21/18 0:40,6.573,0,63.406
12/21/18 0:45,6.573,0,63.406
12/21/18 0:50,6.573,0,63.406
12/21/18 0:55,6.573,0,63.406
12/21/18 1:00,6.573,0,63.406
12/21/18 1:05,6.471,0,63.406
12/21/18 1:10,6.573,0,63.406
12/21/18 1:15,6.573,0,63.406
12/21/18 1:20,6.573,0,63.406
12/21/18 1:25,6.573,0,63.406
12/21/18 1:30,6.573,0,63.406
12/21/18 1:35,6.573,0,63.406
12/21/18 1:40,6.573,0,63.406
12/21/18 1:45,6.573,0,63.406
12/21/18 1:50,6.573,0,63.406
12/21/18 1:55,6.573,0,63.406
12/21/18 2:00,6.573,0,63.406
12/21/18 2:05,6.573,0,63.406
12/21/18 2:10,6.471,0,63.406
12/21/18 2:15,6.471,0,63.406
12/21/18 2:20,6.37,0,63.406
12/21/18 2:25,6.268,0,63.406
12/21/18 2:30,6.268,0,63.406
12/21/18 2:35,6.268,0,63.406
12/21/18 2:40,6.37,0,63.406
12/21/18 2:45,6.37,0,63.406
12/21/18 2:50,6.37,0,63.406
12/21/18 2:55,6.471,0,63.406
12/21/18 3:00,6.471,0,63.406
12/21/18 3:05,6.471,0,63.406
12/21/18 3:10,6.471,0,63.406
12/21/18 3:15,6.471,0,63.406
12/21/18 3:20,6.471,0,63.406
12/21/18 3:25,6.573,0,63.406
12/21/18 3:30,6.573,0,63.406
12/21/18 3:35,6.573,0,63.406
12/21/18 3:40,6.573,0,63.406
12/21/18 3:45,6.573,0,63.406
12/21/18 3:50,6.573,0,63.406
12/21/18 3:55,6.573,0,63.406
12/21/18 4:00,6.573,0,63.406
12/21/18 4:05,6.573,0,63.406
12/21/18 4:10,6.573,0,63.406
12/21/18 4:15,6.573,0,63.406
12/21/18 4:20,6.573,0,63.406
12/21/18 4:25,6.573,0,63.406
12/21/18 4:30,6.573,0,63.406
12/21/18 4:35,6.573,0,63.406
12/21/18 4:40,6.573,0,63.406
12/21/18 4:45,6.573,0,63.406
12/21/18 4:50,6.573,0,63.406
12/21/18 4:55,6.573,0,63.406
12/21/18 5:00,6.573,0,63.406
12/21/18 5:05,6.573,0,63.406
12/21/18 5:10,6.573,0,63.406
12/21/18 5:15,6.573,0,63.406
12/21/18 5:20,6.573,0,63.406
12/21/18 5:25,6.573,0,63.406
12/21/18 5:30,6.573,0,63.406
12/21/18 5:35,6.573,0,63.406
12/21/18 5:40,6.573,0,63.406
12/21/18 5:45,6.573,0,63.406
12/21/18 5:50,6.674,0,63.406
12/21/18 5:55,6.573,0,63.406
12/21/18 6:00,6.573,0,63.406
12/21/18 6:05,6.674,0,63.406
12/21/18 6:10,6.674,0,63.406
12/21/18 6:15,6.674,0,63.406
12/21/18 6:20,6.674,0,63.406
12/21/18 6:25,6.775,0,63.406
12/21/18 6:30,6.775,0,63.406
12/21/18 6:35,6.775,0,63.406
12/21/18 6:40,6.775,0,63.406
12/21/18 6:45,6.775,0,63.406
12/21/18 6:50,6.775,0,63.406
12/21/18 6:55,6.775,0,63.406
12/21/18 7:00,6.775,0,63.406
12/21/18 7:05,6.775,0,63.406
12/21/18 7:10,6.775,0,63.406
12/21/18 7:15,6.775,0,63.406
12/21/18 7:20,6.775,0,63.406
12/21/18 7:25,6.775,0,63.406
12/21/18 7:30,6.775,10.8,63.62308
12/21/18 7:35,6.775,21.5,63.83815
12/21/18 7:40,6.775,43.1,64.27231
12/21/18 7:45,6.775,32.3,64.05523
12/21/18 7:50,6.775,10.8,63.62308
12/21/18 7:55,6.775,21.5,63.83815
12/21/18 8:00,6.775,32.3,64.05523
12/21/18 8:05,6.775,43.1,64.27231
12/21/18 8:10,6.775,129.2,66.00292
12/21/18 8:15,6.775,96.9,65.35369
12/21/18 8:20,6.775,96.9,65.35369
12/21/18 8:25,6.674,43.1,64.27231
12/21/18 8:30,6.674,96.9,65.35369
12/21/18 8:35,6.674,32.3,64.05523
12/21/18 8:40,6.674,43.1,64.27231
12/21/18 8:45,6.674,86.1,65.13661
12/21/18 8:50,6.775,53.8,64.48738
12/21/18 8:55,6.775,107.6,65.56876
12/21/18 9:00,6.775,64.6,64.70446
12/21/18 9:05,6.674,53.8,64.48738
12/21/18 9:10,6.674,118.4,65.78584
12/21/18 9:15,6.674,107.6,65.56876
12/21/18 9:20,6.674,86.1,65.13661
12/21/18 9:25,6.674,64.6,64.70446
12/21/18 9:30,6.674,96.9,65.35369
12/21/18 9:35,6.775,118.4,65.78584
12/21/18 9:40,6.775,86.1,65.13661
12/21/18 9:45,6.775,43.1,64.27231
12/21/18 9:50,6.775,53.8,64.48738
12/21/18 9:55,6.775,96.9,65.35369
12/21/18 10:00,6.775,96.9,65.35369
12/21/18 10:05,6.775,139.9,66.21799
12/21/18 10:10,6.775,86.1,65.13661
12/21/18 10:15,6.775,161.5,66.65215
12/21/18 10:20,6.775,118.4,65.78584
12/21/18 10:25,6.775,247.6,68.38276
12/21/18 10:30,6.877,183,67.0843
12/21/18 10:35,6.877,96.9,65.35369
12/21/18 10:40,6.877,204.5,67.51645
12/21/18 10:45,6.978,129.2,66.00292
12/21/18 10:50,6.978,204.5,67.51645
12/21/18 10:55,6.978,215.3,67.73353
12/21/18 11:00,6.978,172.2,66.86722
12/21/18 11:05,6.877,204.5,67.51645
12/21/18 11:10,6.978,118.4,65.78584
12/21/18 11:15,6.877,150.7,66.43507
12/21/18 11:20,6.877,193.8,67.30138
12/21/18 11:25,6.877,226,67.9486
12/21/18 11:30,6.877,215.3,67.73353
12/21/18 11:35,6.877,204.5,67.51645
12/21/18 11:40,6.877,279.9,69.03199
12/21/18 11:45,6.877,204.5,67.51645
12/21/18 11:50,6.877,150.7,66.43507
12/21/18 11:55,6.877,139.9,66.21799
12/21/18 12:00,6.877,215.3,67.73353
12/21/18 12:05,6.877,322.9,69.89629
12/21/18 12:10,6.877,96.9,65.35369
12/21/18 12:15,6.877,118.4,65.78584
12/21/18 12:20,6.877,129.2,66.00292
12/21/18 12:25,6.877,139.9,66.21799
12/21/18 12:30,6.877,118.4,65.78584
12/21/18 12:35,6.775,172.2,66.86722
12/21/18 12:40,6.877,96.9,65.35369
12/21/18 12:45,6.877,96.9,65.35369
12/21/18 12:50,6.877,118.4,65.78584
12/21/18 12:55,6.877,75.3,64.91953
12/21/18 13:00,6.877,129.2,66.00292
12/21/18 13:05,6.877,86.1,65.13661
12/21/18 13:10,6.877,64.6,64.70446
12/21/18 13:15,6.877,53.8,64.48738
12/21/18 13:20,6.877,86.1,65.13661
12/21/18 13:25,6.877,107.6,65.56876
12/21/18 13:30,6.877,64.6,64.70446
12/21/18 13:35,6.877,75.3,64.91953
12/21/18 13:40,6.877,107.6,65.56876
12/21/18 13:45,6.877,53.8,64.48738
12/21/18 13:50,6.877,75.3,64.91953
12/21/18 13:55,6.877,75.3,64.91953
12/21/18 14:00,6.978,53.8,64.48738
12/21/18 14:05,6.978,43.1,64.27231
12/21/18 14:10,7.179,43.1,64.27231
12/21/18 14:15,7.179,53.8,64.48738
12/21/18 14:20,7.179,43.1,64.27231
12/21/18 14:25,7.179,75.3,64.91953
12/21/18 14:30,7.179,64.6,64.70446
12/21/18 14:35,7.179,43.1,64.27231
12/21/18 14:40,7.28,10.8,63.62308
12/21/18 14:45,7.28,21.5,63.83815
12/21/18 14:50,7.28,32.3,64.05523
12/21/18 14:55,7.28,10.8,63.62308
12/21/18 15:00,7.28,21.5,63.83815
12/21/18 15:05,7.28,21.5,63.83815
12/21/18 15:10,7.28,32.3,64.05523
12/21/18 15:15,7.28,43.1,64.27231
12/21/18 15:20,7.28,150.7,66.43507
12/21/18 15:25,7.28,32.3,64.05523
12/21/18 15:30,7.28,0,63.406
12/21/18 15:35,7.179,0,63.406
12/21/18 15:40,7.179,10.8,63.62308
12/21/18 15:45,7.179,0,63.406
12/21/18 15:50,7.179,0,63.406
12/21/18 15:55,7.179,0,63.406
12/21/18 16:00,7.179,0,63.406
12/21/18 16:05,7.179,0,63.406
12/21/18 16:10,7.179,0,63.406
12/21/18 16:15,7.179,0,63.406
12/21/18 16:20,7.28,0,63.406
12/21/18 16:25,7.28,0,63.406
12/21/18 16:30,7.28,0,63.406
12/21/18 16:35,7.28,0,63.406
12/21/18 16:40,7.28,0,63.406
12/21/18 16:45,7.28,0,63.406
12/21/18 16:50,7.28,0,63.406
12/21/18 16:55,7.381,0,63.406
12/21/18 17:00,7.381,0,63.406
12/21/18 17:05,7.381,0,63.406
12/21/18 17:10,7.381,0,63.406
12/21/18 17:15,7.381,0,63.406
12/21/18 17:20,7.381,0,63.406
12/21/18 17:25,7.381,0,63.406
12/21/18 17:30,7.381,0,63.406
12/21/18 17:35,7.381,0,63.406
12/21/18 17:40,7.381,0,63.406
12/21/18 17:45,7.381,0,63.406
12/21/18 17:50,7.381,0,63.406
12/21/18 17:55,7.381,0,63.406
12/21/18 18:00,7.381,0,63.406
12/21/18 18:05,7.381,0,63.406
12/21/18 18:10,7.381,0,63.406
12/21/18 18:15,7.381,0,63.406
12/21/18 18:20,7.381,0,63.406
12/21/18 18:25,7.381,0,63.406
12/21/18 18:30,7.381,0,63.406
12/21/18 18:35,7.381,0,63.406
12/21/18 18:40,7.381,0,63.406
12/21/18 18:45,7.381,0,63.406
12/21/18 18:50,7.381,0,63.406
12/21/18 18:55,7.381,0,63.406
12/21/18 19:00,7.381,0,63.406
